baselineId,file,patternId,riskTier,originalText,normalizedTextHash,baselineLocator,baselineContextHash,sourceFileHash,scannerConfigHash,line,column
claim-db6c3cf28c5e590c5c91,content/alternatives/premom-app-alternative.mdx,ftc,HIGH,The mechanism behind the FTC complaint was analytics SDK integration.,b44ef5130697874d1f398dae27c1032592c7289ae6c6b046d199bc949c3706ff,body:root.children[6].sentence[0],dabe24c4501e433a0ff13115534d54428f0401d58f191d923ed5059f2fc948a1,4f4568324212d3f6e969529ea1ff574e479d757dd805c35348199bc908066972,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,14,26
claim-edc2e6069846594c779c,content/alternatives/premom-app-alternative.mdx,ftc,HIGH,This is the same category of problem the FTC identified with Flo: embedding analytics software that sends health data to third parties as a side effect of standard app instrumentation.,f4b704909ca917223d5ca145ef0d1308a13021591aef194e8023fb9c38ec1278,body:root.children[6].sentence[2],dabe24c4501e433a0ff13115534d54428f0401d58f191d923ed5059f2fc948a1,4f4568324212d3f6e969529ea1ff574e479d757dd805c35348199bc908066972,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,14,206
claim-315126fbef5562001a9c,content/alternatives/stardust-alternative-local-storage.mdx,ftc,HIGH,"After the Supreme Court's 2022 Dobbs decision eliminated federal abortion protections and Flo's FTC enforcement history became more widely discussed, a number of users began actively looking for period trackers with stronger privacy postures.",8beb1b44371a6fbf5a3d1bea46a6b2602a622d7e00feb7c421dc403d3eccff4e,body:root.children[1].sentence[0],3da95f978b841500b644f3c38ed7b1d5d3a7b1744151a974e899d24cd8e25408,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,97
claim-41be18ac1eff2f259606,content/alternatives/stardust-alternative-local-storage.mdx,named-case,HIGH,"After the Supreme Court's 2022 Dobbs decision eliminated federal abortion protections and Flo's FTC enforcement history became more widely discussed, a number of users began actively looking for period trackers with stronger privacy postures.",8beb1b44371a6fbf5a3d1bea46a6b2602a622d7e00feb7c421dc403d3eccff4e,body:root.children[1].sentence[0],3da95f978b841500b644f3c38ed7b1d5d3a7b1744151a974e899d24cd8e25408,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,32
claim-e62fef1202d63bd8fe63,content/alternatives/stardust-alternative-local-storage.mdx,ftc,HIGH,The FTC found that Flo's SDK data sharing contradicted its privacy policy.,fe9f66f2966a689ed99dd154fccc50f87129ef168e2c296bc76c1e4bed0afb00,body:root.children[15].sentence[0],029342ddc2bf001a29497b67c2074494389ed705a575bc19476cde18ae3461b9,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,32,5
claim-b9259a83ff9b87e45c0d,content/alternatives/stardust-alternative-local-storage.mdx,named-case,HIGH,"On June 24, 2022, the day Dobbs was decided, CEO Rachel Moranis posted a TikTok claiming Stardust was ""the first period tracker to implement end-to-end encryption.""",d6d36682279111907571731f0eda548583ace15c4e737bb3d51e655d1974eb03,body:root.children[4].sentence[0],4b3d9cbe695ab26b42536558d6a288629e75e97e9b6c4a161a03d0b75a724017,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,10,27
claim-eebe849f87c6575df772,content/alternatives/stardust-alternative-local-storage.mdx,percent,HIGH,"Sensor Tower reported 82% of Stardust's total 400,000+ lifetime installs came in just two days.",9af323966a16252b4863e774c4ad1f66f6408863ca0052dedbe07b94e98f4de7,body:root.children[4].sentence[2],4b3d9cbe695ab26b42536558d6a288629e75e97e9b6c4a161a03d0b75a724017,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,10,251
claim-baae6a63e60a6f60b862,content/alternatives/stardust-alternative-local-storage.mdx,ftc,HIGH,No FTC enforcement action has been taken.,5a05d813b79abbb488bb4d1b49eba228c1457c703e050b2e310375437bb63d2b,body:root.children[8].sentence[2],571377359a3695e6a2b71bbd4859cdd0a6999f98fc793722c4081f187385ff53,f84a07a6e2fe2b8494c1dcc0eb5547e4df4bcfbf7ac06a1fb35368a162dc9bca,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,226
claim-422426ca102cb079cc1d,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,Here's what the app records and what the FTC documented was shared:,9bf9018ae9098fa7654fbd993fc2afa128bfa3ceb4ea87d0859f5f089caeb541,body:root.children[1].sentence[1],5462f596151d41867d666bdf686e035c03f7927a7988cb911c1cb54cbd8b9656,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,83
claim-758fb321236162fbae0b,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,**What the FTC documented was shared**,71cea0fbf4d108a854469a1a1318863e174e14a91f7ed47be00b1fe43a6c631c,body:root.children[10].sentence[0],536c42f777fc0975566d4c0007172b558068f99d79dac67a5f6d9cbaa8a3d9d6,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,31,12
claim-6ad8073bd6e129b530eb,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,"The FTC's 2021 enforcement action found that Flo shared health data, specifically data about pregnancy, menstrual cycles, and related health conditions, with Facebook and Google through embedded SDKs, and with Flurry (an analytics company).",4cbd2037e2548c2fe285f9a96f91bbe3c00c6d710ab08faf2e68168e43cf2778,body:root.children[10].sentence[1],536c42f777fc0975566d4c0007172b558068f99d79dac67a5f6d9cbaa8a3d9d6,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,32,5
claim-fcb4f679d06ad2e0eee6,content/alternatives/what-data-does-flo-have-on-you.mdx,dollar,HIGH,The $59.5M class action settlement reached in September 2025 covered these claims.,d509990ebaa9e3d8f59d4b086f28276c538398f745ada950bdd38b9e3522e723,body:root.children[10].sentence[3],536c42f777fc0975566d4c0007172b558068f99d79dac67a5f6d9cbaa8a3d9d6,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,32,333
claim-af772c627788aa509223,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,The FTC case is documented at ftc.gov/cases-proceedings/192-3133-flo-health-inc.,0b692845b69875ed76a0b8653304e9a21794f8a66a7cb68cbd733627fbe4b96d,body:root.children[10].sentence[4],536c42f777fc0975566d4c0007172b558068f99d79dac67a5f6d9cbaa8a3d9d6,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,32,416
claim-3bfaf8ba097c475db060,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,"This means Flo's privacy practices were governed by FTC regulations and their own privacy policy, not HIPAA.",5a1956cbbc4d399c6e24e233af07d2de7b8c714c608ddf971556b949a1825c3c,body:root.children[14].sentence[0],3a984e6fd6ff91477cc564d2e73e53fce0b649746c89b5f60115000cbe07a242,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,53
claim-f86a80b017b7ffa79e67,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,"The FTC action addressed deceptive trade practices, not HIPAA violations.",6835e3bcbe93e17bbd1e863a6bbeda7db6e089c3145b662857b4ac660d4f5b15,body:root.children[14].sentence[1],3a984e6fd6ff91477cc564d2e73e53fce0b649746c89b5f60115000cbe07a242,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,114
claim-b0b043492d6f8fc382f3,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,"The data Flo shared with Facebook, Google, and Flurry before the FTC enforcement action is outside Flo's control now.",123ae21d7e040f0fdae3b7f9ae4238e74b5fbca7d96e92684e07ca6e7c78b11d,body:root.children[37].sentence[0],112eccb78a34a69937e0638b3af4cef892c92f8695ddb84a82ef1c75d6892dd6,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,91,66
claim-fa88a4cee1c23dd6b741,content/alternatives/what-data-does-flo-have-on-you.mdx,ftc,HIGH,The FTC settlement order prohibits Flo from sharing certain data going forward and required changes to Flo's data practices.,d1d2a78e7bd395455c80d420497bbc1bc966807dd2d08e78caef94b52247ab90,body:root.children[38].sentence[0],702d7efd1d17f7de0b5a93fc0ec5494a7e1e225fb7db411787dbea544c5ecc93,202fb463863610f1b1dade24d06f660ae6b5aeccb8b2279b23d743fb761bf626,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,93,5
claim-433b03071b0acc640ef3,content/app-guides/floriva-anonymous-tracking-setup.mdx,ftc,LOW,Flo's 2021 FTC enforcement action documented data sharing with Facebook and Google.,ab16e60e2432a08363c9eaa94c81524a90146d1dfad90afbf7d4103d8f276f1e,body:root.children[8].sentence[3],f97e08919b105311ddb591792b9d824691f96ff7173eacf255cd674ec86856f2,ec987dab858798956c6f056886567a89f21c1f4a05640fee8bed7c9f90680f2b,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,20,259
claim-89d649fdf459a142a633,content/app-guides/floriva-basal-body-temperature-tracking.mdx,dollar,LOW,Basal thermometers are available at pharmacies and online for approximately $10-20.,3070fd0351540d57f31a7a3223da8ae390558667525677c49850621a94282ba2,body:root.children[7].sentence[0],ac411a17173fd3c9504362927022d50fe1611518d59a55a150b2b5949b6a1dca,7b3078467bbcbffad2fc7d2028e5ba22ca1cd686bef697d584175619476b0620,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,77
claim-0f438dcbdb0af654c64d,content/app-guides/floriva-data-deletion-guide.mdx,dollar,LOW,"In 2025, Flo settled a class action for $59.5M over claims it shared period tracking data with Facebook, Google, and Flurry.",c8d7e16d8ff0e84d55a6dc3a352a5aba9936aaeb376473382dca33d5a3d056b7,body:root.children[11].sentence[0],c8e908fbda36a733fb0103317e3ec85b9a4c253fba31fa4d845397d2562015f1,1178112ef9764c02484b3b1b0923dd003c8a896d1f79272fc673e369362942a7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,24,41
claim-b055aa958d6466d1ed92,content/app-guides/floriva-data-deletion-guide.mdx,ftc,LOW,That followed a 2021 FTC enforcement action documenting the same behavior.,360a3112b152f52fa3fb093793ad7dc0b4b76a428b1e5b967d41a3c267d30777,body:root.children[11].sentence[1],c8e908fbda36a733fb0103317e3ec85b9a4c253fba31fa4d845397d2562015f1,1178112ef9764c02484b3b1b0923dd003c8a896d1f79272fc673e369362942a7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,24,147
claim-5dfdc936fb012e282999,content/app-guides/floriva-data-deletion-guide.mdx,ftc,LOW,Accept that data already shared with third parties before the FTC action cannot be recalled,af01862478375a73562ceb9f9a69fdbb2582b57087f90e95d00858bbd9283c2c,body:root.children[13].children[5].children[0].sentence[0],cd4e47657be9ed73a496b980146457a81a88e24f3e72b792d7b8602f085b3bb2,1178112ef9764c02484b3b1b0923dd003c8a896d1f79272fc673e369362942a7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,33,66
claim-2ae72d0994ee56c20982,content/app-guides/floriva-features-endometriosis.mdx,ftc,LOW,The FTC's 2021 enforcement action against Flo documented that period tracking data was shared with Facebook and Google through embedded SDKs.,be25cf08fb7d1ff64bb1cf2268a3dfd6270039f1f62612f75fa96ecf72881c78,body:root.children[18].sentence[0],a2403b09ddcea4b088e19dab4a4ed419ed22d8c82c1860b0d61f33ea6ad0a494,61cf300b2dfa41c936ff912333aca3c15b2cbedec822802e341a4a20d45c3c5f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,38,5
claim-41d3220f9a3c361469f9,content/app-guides/floriva-features-endometriosis.mdx,dollar,LOW,A class action settled for $59.5M in 2025.,5950c0eb2558c91ca944cb7d3ba917bec35b32f336de263779177e6aac290a6c,body:root.children[18].sentence[1],a2403b09ddcea4b088e19dab4a4ed419ed22d8c82c1860b0d61f33ea6ad0a494,61cf300b2dfa41c936ff912333aca3c15b2cbedec822802e341a4a20d45c3c5f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,38,170
claim-ce04eacb4d2892b7c066,content/app-guides/floriva-fertility-awareness-method-setup.mdx,named-case,LOW,"Your fertility sign observations, the kind of detailed health data that can be sensitive in a post-Dobbs legal environment, are not on any server.",e6923fd6d211e8868765ce903b64482770871c0fa80e08f7dd2526666dcf48c9,body:root.children[38].sentence[1],91c37922ffb2a3fbe08f8434b77ffeeb56194c3d12ea5e7eeb527e4df9364425,72c75f9f9663479010cb5791375433bef58ec4073b2a3d219c016aee638a1a22,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,92,134
claim-ba831fc5c3a91bbc5680,content/app-guides/floriva-for-fertility-tracking.mdx,ftc,LOW,The FTC took action against [Flo](/compare/alternatives/flo-app-alternative/) in 2021 and found that the company shared reproductive health data with Facebook and Google.,9a22e795278209a629d47242728bbc294ae755a71afc960ffa62ebfc0bd00940,body:root.children[8].sentence[0],3a9d8e897b2583abcbaa0bcf9914e12e3ce5acc89f4ce017bd1fd21c9f8f9351,dc96573de0042444ffb64e9fadc111a061d3b81e0912439ae8ef73c7150293dc,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,5
claim-e6478674e805e98bbc84,content/app-guides/floriva-for-iud-tracking.mdx,named-case,LOW,"Since the Dobbs decision, data about contraceptive use and reproductive choices has drawn attention from legal observers who track how period app data could be used in enforcement contexts.",1e6b574c84ac2ee5f30edfcea9c46a121e9cb0f9878a397be9c68c4492d5c567,body:root.children[21].sentence[2],4e38d60aede04286226912a9c72c76c0c6d8bb2afa11d9c22194f87d7c2245d9,4392a42220068b2d7016f846d3db77763a668ca9e82afee73d0b586f930e8aed,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,49,228
claim-a1950bd8fb751cf8a50c,content/app-guides/floriva-for-iud-tracking.mdx,ftc,LOW,Flo's 2021 FTC enforcement action and the 2025 class action settlement documented concretely that app-stored reproductive health data can reach parties the user never anticipated.,2f826589c639529de755a617d10a773ad962627a09a98f1268edbce9c27cc4d8,body:root.children[22].sentence[2],a178eec188d708f9abae3c36d5e3a22d3f22bda57fe89f171c54476817b29ace,4392a42220068b2d7016f846d3db77763a668ca9e82afee73d0b586f930e8aed,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,51,270
claim-c4d560c7a66f5f32cf31,content/app-guides/floriva-for-iud-tracking.mdx,ftc,LOW,Flo's 2021 FTC enforcement action documented that period tracking data was shared with Facebook and Google via embedded SDKs.,c1a390a1ae05a7fc785b681ec3a44437727eaaf416c079e8825db4b44678b186,body:root.children[3].sentence[4],9d1fe3e3d4cbff453838b70fabeed4ab8c241f25013e9215c8cead237445ba84,4392a42220068b2d7016f846d3db77763a668ca9e82afee73d0b586f930e8aed,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,457
claim-0c10dd6216fa28e5b0fa,content/app-guides/floriva-for-pcos-tracking.mdx,ftc,LOW,The FTC found in 2021 that Flo shared reproductive health data with Facebook and Google.,13507fec193ce4db72964f5889ba167a00b390d8438712676d3bbdacd91b88fe,body:root.children[2].sentence[1],ede980197ec183f9b78be6fae4da0585d4be8f008d0bffd113992eafcf480fb9,2f058f7292fa6261dddbd486639af175e42b2a8a05e35b241d93eaf2d630f0c9,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,108
claim-4622cdbc28ff208dc2e8,content/app-guides/floriva-for-perimenopause.mdx,dollar,LOW,"Flo's 2021 FTC enforcement action, followed by a 2025 class action that settled for $59.5M, showed concretely what that risk looks like: detailed reproductive health data transmitted to advertising platforms through embedded SDKs.",212a4931960186d59914b372111c2309ed8d4321fbc7e204e94d5c85134872a7,body:root.children[21].sentence[1],fc35aed4938ef011f177fbd503f5be32f226c9a9d2846e34f903ae4932f9ad23,215dfe10815ae383775017414278873d7a50ae011004e14bd4ce14130e144202,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,196
claim-16b0e5677076e3e1bfd5,content/app-guides/floriva-for-perimenopause.mdx,ftc,LOW,"Flo's 2021 FTC enforcement action, followed by a 2025 class action that settled for $59.5M, showed concretely what that risk looks like: detailed reproductive health data transmitted to advertising platforms through embedded SDKs.",212a4931960186d59914b372111c2309ed8d4321fbc7e204e94d5c85134872a7,body:root.children[21].sentence[1],fc35aed4938ef011f177fbd503f5be32f226c9a9d2846e34f903ae4932f9ad23,215dfe10815ae383775017414278873d7a50ae011004e14bd4ce14130e144202,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,123
claim-4c753c7181c434d2b744,content/app-guides/floriva-for-postpartum-recovery.mdx,dollar,LOW,"The FTC's 2021 action against Flo, which settled in a 2025 class action for $59.5M, documented the transmission of reproductive health data to advertising platforms.",007c0cf764fa7242c45fb7dd909d20fcd709fc268969c726b6b971b54030a4c4,body:root.children[20].sentence[2],3769455fa92a0d041d620b9812a455069d4eff244a09583007bd2daeeadccadd,7281d7505be66bfe192b1c3cd1587ce1f23c4882eb88e774512f3b53cb30eba5,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,304
claim-204a05e67542d1fdf6e9,content/app-guides/floriva-for-postpartum-recovery.mdx,ftc,LOW,"The FTC's 2021 action against Flo, which settled in a 2025 class action for $59.5M, documented the transmission of reproductive health data to advertising platforms.",007c0cf764fa7242c45fb7dd909d20fcd709fc268969c726b6b971b54030a4c4,body:root.children[20].sentence[2],3769455fa92a0d041d620b9812a455069d4eff244a09583007bd2daeeadccadd,7281d7505be66bfe192b1c3cd1587ce1f23c4882eb88e774512f3b53cb30eba5,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,232
claim-5913a658d822a54c0818,content/app-guides/floriva-offline-mode-explained.mdx,ftc,LOW,The FTC found in 2021 that Flo Health sent detailed period and fertility data to Facebook and Google.,6fbe19d242518dc22af4ae13d617b45fb6903e85a658ff8e082aa0fd54ae9a5e,body:root.children[28].sentence[1],aab796b4d1c5dde4ab5a3b8334a67fff2949afd8c22ff2b236ac189e4aad9a67,b8ceea82ee44c1c11aea85eca9b4463e71a0f14237ca23e0bcaf6c314281abad,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,74,52
claim-8afc5b487fc46f2b2dab,content/app-guides/floriva-vs-health-apps-insurer-data.mdx,ftc,LOW,The FTC has taken action against companies that overclaimed the protection of anonymized health data.,4a240dba71cf8469f02646857f2e6eba237dedc10b6543052e212bbffcc89134,body:root.children[10].sentence[3],0cfbd79e2f78d29a14fa71a90682ae5ff3af484633ec6b7de00ef69a0cc89abd,5f592c80e833b25c9ed3d551f7481bac787f39bef02b492717094deecc61568b,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,22,366
claim-612015134eeeaf4d58db,content/app-guides/floriva-vs-health-apps-insurer-data.mdx,ftc,LOW,"Flo's 2021 FTC enforcement action documented that Flo shared menstruation and pregnancy-related data with Facebook, Google, and Flurry through embedded SDKs.",1e06eddb8049e02746cb90e22638ce30942c1979570f2f09236a7c161356a0d2,body:root.children[14].sentence[0],8136d509707f36456c562ea0f587e5216aebf03dd42e728dbd5633547ec6eb21,5f592c80e833b25c9ed3d551f7481bac787f39bef02b492717094deecc61568b,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,30,12
